ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010633,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010635,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010636,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010637,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010638,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010639,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010640,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010641,F,Y,Y,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,Sales staff,2
5010642,F,N,N,180000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19263,365243,,2
5010643,F,N,N,180000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19263,365243,,2
6153785,F,N,N,180000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19263,365243,,2
5010644,M,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-19096,365243,,2
5010645,F,Y,Y,67500,Working,Higher education,Married,House / apartment,-11925,-1621,,4
5010646,F,Y,Y,67500,Working,Higher education,Married,House / apartment,-11925,-1621,,4
5010647,M,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,Laborers,3
5010648,M,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,Laborers,3
5010649,M,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,Laborers,3
5010650,M,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,Laborers,3
5010651,M,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,Laborers,3
6153795,M,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,Laborers,3
5010652,M,Y,N,180000,Working,Higher education,Single / not married,House / apartment,-11055,-1074,Laborers,1
5010653,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010654,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010655,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010656,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010657,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010658,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010659,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010660,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010661,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010662,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010663,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010664,M,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,Laborers,4
5010665,M,Y,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,Sales staff,2
5010666,M,Y,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,Sales staff,2
5010667,M,Y,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,Sales staff,2
5010668,M,Y,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,Sales staff,2
5010669,M,Y,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,Sales staff,2
5010670,M,Y,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,Sales staff,2
5010671,M,Y,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,Sales staff,2
5010672,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,,3
5010673,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,,3
5010674,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,,3
6153569,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,,3
5010675,F,N,Y,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12798,-648,Sales staff,4
5010676,M,Y,Y,189000,Working,Secondary / secondary special,Married,House / apartment,-20815,-829,Security staff,2
5010677,M,Y,Y,189000,Working,Secondary / secondary special,Married,House / apartment,-20815,-829,Security staff,2
5010678,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010679,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010680,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010681,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010682,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010683,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010684,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010685,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010686,M,Y,Y,292500,Working,Higher education,Married,House / apartment,-10297,-2231,Managers,2
5010689,M,Y,Y,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,Laborers,1
5010690,M,Y,Y,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,Laborers,1
6153623,M,Y,Y,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,Laborers,1
5010691,M,N,N,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,,2
5010692,M,N,N,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,,2
5010693,M,N,N,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,,2
5010694,M,N,N,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,,2
5010696,F,Y,Y,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,Sales staff,4
5010697,F,Y,Y,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,Sales staff,4
5010699,F,Y,Y,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,Sales staff,4
5010700,F,Y,Y,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,Sales staff,4
5010701,F,Y,Y,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,Sales staff,4
5010702,F,Y,Y,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,Sales staff,4
5010703,F,Y,Y,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,Sales staff,4
5010706,M,Y,N,202500,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,Drivers,2
5010707,M,Y,N,202500,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,Drivers,2
5010708,M,Y,N,202500,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,Drivers,2
6153664,M,Y,N,202500,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,Drivers,2
5010709,M,N,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,Laborers,4
5010710,M,N,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,Laborers,4
5010711,M,N,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,Laborers,4
5010713,M,N,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,Laborers,4
5010715,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010716,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010717,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010722,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010724,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010725,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010726,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010727,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010728,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010729,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010730,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010731,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
6153708,F,N,Y,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,High skill tech staff,2
5010734,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,Waiters/barmen staff,2
5010735,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,Waiters/barmen staff,2
5010737,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,Waiters/barmen staff,2
5010739,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,Waiters/barmen staff,2
5010740,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,Waiters/barmen staff,2
5010741,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,Waiters/barmen staff,2
5010742,F,N,Y,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,Waiters/barmen staff,2
5010743,M,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,Core staff,2
5010745,M,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,Core staff,2
5010746,M,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,Core staff,2
5010747,M,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,Core staff,2
6153748,M,Y,Y,157500,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,Core staff,2
5010750,F,Y,Y,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,,2
5010751,F,Y,Y,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,,2
5010752,F,Y,Y,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,,2
5010754,F,Y,Y,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,,2
5010755,F,Y,Y,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,,2
6153749,F,Y,Y,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,,2
6153750,F,Y,Y,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,,2
5010758,F,N,Y,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,,2
5010759,F,N,Y,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,,2
6153751,F,N,Y,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,,2
5010760,F,Y,Y,112500,Working,Higher education,Single / not married,House / apartment,-13896,-344,Cooking staff,2
5010761,F,Y,Y,112500,Working,Higher education,Single / not married,House / apartment,-13896,-344,Cooking staff,2
5010762,F,Y,Y,112500,Working,Higher education,Single / not married,House / apartment,-13896,-344,Cooking staff,2
5010763,F,Y,Y,112500,Working,Higher education,Single / not married,House / apartment,-13896,-344,Cooking staff,2
5010764,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010765,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010766,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010767,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010768,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010769,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010770,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010771,M,N,Y,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,Laborers,1
5010772,F,N,N,360000,Working,Secondary / secondary special,Married,House / apartment,-15533,-3386,,2
5010773,F,N,Y,135000,Working,Higher education,Married,With parents,-14160,-4635,Sales staff,2
5010774,F,N,Y,135000,Working,Higher education,Married,With parents,-14160,-4635,Sales staff,2
5010775,F,N,Y,135000,Working,Higher education,Married,With parents,-14160,-4635,Sales staff,2
5010779,F,Y,Y,157500,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,Core staff,3
5010781,F,Y,Y,157500,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,Core staff,3
5010782,F,Y,Y,157500,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,Core staff,3
5010783,F,N,Y,165150,Pensioner,Higher education,Married,House / apartment,-23372,365243,,2
6153765,F,N,Y,165150,Pensioner,Higher education,Married,House / apartment,-23372,365243,,2
5010785,M,N,N,337500,Working,Higher education,Married,House / apartment,-17004,-4574,Managers,2
5010786,M,N,N,337500,Working,Higher education,Married,House / apartment,-17004,-4574,Managers,2
5010787,M,N,N,337500,Working,Higher education,Married,House / apartment,-17004,-4574,Managers,2
6153766,M,N,N,337500,Working,Higher education,Married,House / apartment,-17004,-4574,Managers,2
6153767,M,N,N,337500,Working,Higher education,Married,House / apartment,-17004,-4574,Managers,2
5010789,F,N,Y,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,Laborers,3
5010790,F,N,Y,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,Laborers,3
5010791,F,N,Y,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,Laborers,3
5010792,F,N,Y,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,Laborers,3
5010793,F,N,Y,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,Laborers,3
5010794,F,N,Y,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,Laborers,3
5010795,F,N,N,45000,State servant,Secondary / secondary special,Married,House / apartment,-13941,-5334,Medicine staff,2
5010796,F,N,N,45000,State servant,Secondary / secondary special,Married,House / apartment,-13941,-5334,Medicine staff,2
5010797,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
5010798,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
5010799,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
5010800,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
5010801,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
5010802,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
5010803,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
6153786,F,N,Y,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,Security staff,2
5010804,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010805,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010806,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010807,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010808,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010809,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010810,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010811,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010812,F,N,Y,135000,Working,Higher education,Married,House / apartment,-13833,-617,Accountants,3
5010813,F,N,Y,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,Sales staff,4
5010814,F,N,Y,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,Sales staff,4
5010815,F,N,Y,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,Sales staff,4
5010817,F,N,Y,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,Sales staff,4
5010818,F,N,Y,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,Sales staff,4
6153796,F,N,Y,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,Sales staff,4
5010819,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010820,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010821,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010822,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010823,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010824,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010825,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010826,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010827,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010828,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010829,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010830,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010831,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010832,F,Y,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,High skill tech staff,2
5010835,M,Y,Y,139500,Working,Secondary / secondary special,Married,House / apartment,-17281,-5578,Drivers,4
5010836,F,N,Y,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18656,-2656,Laborers,2
5010837,F,N,Y,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18656,-2656,Laborers,2
5010840,F,N,Y,180000,Working,Secondary / secondary special,Married,House / apartment,-11050,-921,Cleaning staff,3
5010841,F,Y,Y,112500,Pensioner,Higher education,Married,House / apartment,-22395,365243,,2
5010842,F,Y,Y,112500,Pensioner,Higher education,Married,House / apartment,-22395,365243,,2
5010843,F,Y,Y,157500,Working,Higher education,Married,House / apartment,-11822,-739,Sales staff,2
5010844,F,Y,Y,157500,Working,Higher education,Married,House / apartment,-11822,-739,Sales staff,2
5010847,F,Y,Y,157500,Working,Higher education,Married,House / apartment,-11822,-739,Sales staff,2
5010848,F,N,Y,54000,Pensioner,Lower secondary,Married,House / apartment,-22276,365243,,2
5010849,F,N,Y,54000,Pensioner,Lower secondary,Married,House / apartment,-22276,365243,,2
5010850,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-17864,-7070,,3
5010854,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-17864,-7070,,3
5010855,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-17864,-7070,,3
6153602,F,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-17864,-7070,,3
5010856,F,N,Y,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,Security staff,2
5010857,F,N,Y,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,Security staff,2
5010858,F,N,Y,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,Security staff,2
5010859,F,N,Y,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,Security staff,2
5010860,F,N,Y,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,Security staff,2
5090783,F,N,Y,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,Security staff,2
5010861,F,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-14045,-1043,Sales staff,3
5010862,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010863,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010864,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010865,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010866,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010870,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010871,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010872,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010873,M,Y,Y,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,Core staff,3
5010874,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010875,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010876,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010877,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010878,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010879,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010880,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010881,F,N,Y,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,,2
5010883,F,N,Y,270000,Working,Secondary / secondary special,Married,House / apartment,-9910,-678,Managers,3
5010886,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
5010887,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
5010888,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
5010890,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
5010891,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
5010892,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
5010893,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
6153666,F,N,Y,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,,2
5010897,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-22720,-860,Low-skill Laborers,2
5010898,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-22720,-860,Low-skill Laborers,2
5010899,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-22720,-860,Low-skill Laborers,2
5010900,M,Y,Y,112500,Working,Secondary / secondary special,Married,House / apartment,-22720,-860,Low-skill Laborers,2
5010902,F,N,Y,360000,Working,Secondary / secondary special,Married,House / apartment,-10556,-1379,Managers,3
5010903,F,N,Y,360000,Working,Secondary / secondary special,Married,House / apartment,-10556,-1379,Managers,3
5010904,F,N,Y,360000,Working,Secondary / secondary special,Married,House / apartment,-10556,-1379,Managers,3
5010906,F,N,Y,360000,Working,Secondary / secondary special,Married,House / apartment,-10556,-1379,Managers,3
6153687,F,N,Y,360000,Working,Secondary / secondary special,Married,House / apartment,-10556,-1379,Managers,3
5010908,F,Y,Y,81000,Pensioner,Higher education,Married,House / apartment,-20399,365243,,2
5010910,F,Y,Y,81000,Pensioner,Higher education,Married,House / apartment,-20399,365243,,2
5010913,F,Y,Y,81000,Pensioner,Higher education,Married,House / apartment,-20399,365243,,2
6153688,F,Y,Y,81000,Pensioner,Higher education,Married,House / apartment,-20399,365243,,2
6153690,F,Y,Y,81000,Pensioner,Higher education,Married,House / apartment,-20399,365243,,2
5010916,M,Y,Y,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13533,-2535,Laborers,2
5010917,M,Y,Y,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13533,-2535,Laborers,2
5010918,M,Y,Y,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13533,-2535,Laborers,2
5010919,M,Y,Y,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13533,-2535,Laborers,2
5010921,F,N,N,94500,Working,Secondary / secondary special,Widow,Rented apartment,-22265,-829,Sales staff,1
5010923,F,N,N,94500,Working,Secondary / secondary special,Widow,Rented apartment,-22265,-829,Sales staff,1
5010924,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010925,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010926,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010927,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010928,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010929,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010930,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010931,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010932,F,Y,Y,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12745,-525,Core staff,4
5010934,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010935,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010936,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010937,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010938,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010939,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010940,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
5010941,F,N,N,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,,1
